video_name,track_id,y_var,y_std,straightness_ratio,walking_band_energy,arm_angle_var
input_ped_36.mp4,1,8802.354664467655,93.82086476081776,9.824872010957925,89.79248731576826,1419.2915960157598
input_ped_36.mp4,5,275.76475468673675,16.606166164612972,1.3153426688156822,209.0615028634122,2011.1809489371603
input_ped_36.mp4,10,37.00456540454751,6.083137792664861,1.1918344067429354,20.8411472216633,200.64992790448954
input_ped_36.mp4,22,10.332979032759827,3.2144951443049075,1.03320646471768,8.740765043157214,2219.93290498289
input_ped_36.mp4,30,373.30372169088724,19.321069372342908,1.335735095346642,395.6498061732141,1107.6141648863659
input_ped_36.mp4,44,92.47329213475624,9.616303454797807,1.0748948837258891,37.88157678589065,0.0
input_ped_36.mp4,49,89.77938697610566,9.47519851908685,1.1554034170919847,39.202098083500644,2288.9791132723367
input_ped_36.mp4,66,117.07087409977603,10.819929486820884,1.3120663222117617,55.238399034732424,1583.2068569634591
input_ped_36.mp4,108,23.794302886002978,4.877940434855983,1.0464978166224974,38.982855388126026,2113.391974402763
input_ped_22.mp4,155,10.656410698154,3.2644158280087416,1.4799408858278016,6.349177945754535,114.01784414178971
input_ped_22.mp4,156,9.578838783363649,3.094969916390731,1.4559365593103424,10.821645550110475,588.829174756443
input_ped_22.mp4,157,9.757154766660133,3.1236444686711917,1.126664571288527,11.007336507864823,308.79393383810753
input_ped_22.mp4,158,8.608176007568966,2.9339693262829054,1.3628958798690836,4.673126919696971,39.04062995966789
input_ped_22.mp4,172,16.534730558047023,4.066291991243007,1.277354273625558,11.006667519238556,307.2356030006565
input_ped_22.mp4,180,10.929178564537882,3.3059308166593384,1.4203663007048128,11.952913723483945,250.2263578229351
input_ped_22.mp4,181,7.072395977258509,2.659397671890857,1.1095653156241168,7.588432579305181,1355.5541269282558
input_ped_22.mp4,190,12.859012710096977,3.5859465570609075,2.522351304257155,17.810808463163145,213.63788988324308
input_ped_22.mp4,201,2.435601217766779,1.5606412841414836,1.475919190117478,3.7569424116784296,449.1812913866657
input_ped_22.mp4,211,16.63073745879304,4.078080119221917,1.3741905989495549,31.261846561029138,410.235891110283
input_ped_2.mp4,181,1.1652213949020802,1.079454211581983,1.595771357016304,1.2056939396537014,2873.373476011346
input_ped_2.mp4,186,1.885552999491637,1.3731543975429845,1.7317549621643797,1.7608014948665414,224.1292671945951
input_ped_2.mp4,215,10.157179027652859,3.1870329505125703,2.006536711945982,7.188133548750687,119.58209102619585
input_ped_2.mp4,228,0.6046293644520314,0.7775791692503288,1.0236614142266425,0.7256195263565459,2986.311395411864
input_ped_2.mp4,244,190.1703787604418,13.790227654409545,2.9202486046353373,46.73338579616603,592.4869601591865
input_ped_2.mp4,250,3.562460297495817,1.8874480913380949,1.259467330983101,4.203344659561626,194.38534653708717
input_ped_2.mp4,275,2.706027648535386,1.6450008050257563,1.4457276481091241,4.518099503197162,101.55764010956482
