video_name,track_id,y_var,y_std,straightness_ratio,walking_band_energy,arm_angle_var,cluster
input_ped_2.mp4,1,10.15717902765286,3.1870329505125703,2.006536711945982,7.188133548750687,115.74164081508908,0
input_ped_2.mp4,2,1.1652213949020802,1.079454211581983,1.595771357016304,1.2056939396537014,335.50287060102136,0
input_ped_2.mp4,3,1.885552999491637,1.3731543975429843,1.7317549621643795,1.7608014948665414,39.14970415204058,0
input_ped_3.mp4,1,15.993686201819209,3.9992106973525674,1.1546880450967478,7.001089717981183,659.4654410587642,0
input_ped_3.mp4,63,12.30328568603856,3.50760398078782,1.02537033111669,5.010882684949135,394.0885038531256,0
input_ped_3.mp4,66,6.663302374572465,2.581337322895337,1.1606991128565125,3.8738471153445744,1368.381625546774,0
input_ped_1.mp4,74,3.5811008988697584,1.8923796920464344,1.3789588217647708,4.937468723379677,1471.0890681929725,0
input_ped_4.mp4,74,58.58019669764198,7.653770096994159,1.4925811502901416,9.813791698831537,2646.402794298874,0
input_ped_4.mp4,103,6.477491809919662,2.54509170953026,1.158613044881951,7.729798504471736,2411.1866013973945,0
input_ped_4.mp4,105,2.6837770598217374,1.6382237514520834,1.1598706271778496,3.83900698315312,189.90914918011256,0
input_ped_4.mp4,108,3.511217624778918,1.8738243313552416,1.2925557115684725,3.005397310688651,1807.6055057129397,0
input_ped_5.mp4,121,50.91929791052528,7.135775915100283,1.3115623561236165,19.28322387255437,4700.310629229086,0
input_ped_5.mp4,122,26.57779755766661,5.1553658994941,1.3151715590086748,17.803183818005607,0.0,0
input_ped_5.mp4,196,40.90453637760264,6.395665436653378,1.1534782018570566,27.66686225323812,54.537078087028505,0
input_ped_5.mp4,205,32.184466695136024,5.673135525891834,1.0199676625153806,45.59911196069018,1483.6105503908152,0
input_ped_7.mp4,240,17.591078244934536,4.194171937931793,1.0208763323369805,31.001697855677843,802.6090617817113,0
input_ped_7.mp4,241,17.338187849714753,4.163914966676764,1.036027411597477,22.5054963505144,2720.768978212653,0
input_ped_7.mp4,249,22.916240839917116,4.787091062421637,1.036834374748879,24.552181718293664,507.12311577916455,0
input_ped_6.mp4,263,25.546222391244108,5.054327095790706,1.2646193467732438,12.98595656320565,207.36750363344737,0
input_ped_6.mp4,274,12.764712362007351,3.572773763059642,1.2525442428554223,12.760893625750851,617.9306173284076,0
input_ped_6.mp4,276,5.609633776078225,2.36846654527317,1.176036650604504,8.083618987771269,79.18644268819955,0
input_pmd_4.mp4,306,7.994088580267332,2.827381930384951,1.0066513050115358,5.879068859384146,87.7895955342065,0
input_pmd_6.mp4,307,1.760515464692317,1.3268441749852606,1.0044685463259928,0.7832587790409546,98.24204036491402,0
input_pmd_7.mp4,313,6.604611184942668,2.569943809685859,1.0871634199131328,2.549076211190164,176.65446363425156,0
input_pmd_3.mp4,318,2.241383792854434,1.497125176080622,1.0091262429437808,0.1962570988933701,62.97593287438864,0
input_pmd_2.mp4,318,1.455199207016043,1.2063163793201364,1.0489431892579075,0.7245425280410818,362.86378727551534,0
input_pmd_2.mp4,321,1.574564299818051,1.2548164406868645,1.0232528473228568,1.6122747837228315,0.0,0
input_pmd_1.mp4,324,1.66571314442504,1.290625098324467,1.0311223697417418,0.4899281238888766,2386.1387335784357,0
input_pmd_1.mp4,325,1.8144891170152355,1.3470297387271135,1.1076233868565752,1.0064825220083282,55.03660475616516,0
input_pmd_9.mp4,347,74.39770372360573,8.625410351027117,1.0886590250005888,16.295458150650035,39.46972455494526,0
input_pmd_8.mp4,409,2.8866740137648077,1.6990214871404092,1.015498303160261,1.970477263708732,1027.3930450798557,0
input_pmd_11.mp4,424,26.79608829722338,5.17649382277458,1.0409111008457308,1.5383347201745998,69.55463355235474,0
input_pmd_10.mp4,471,14.054446828979176,3.748926090092892,1.151140466939033,1.7295565094529035,238.8963777429663,0
input_ped_14.mp4,590,20.676750177658153,4.547169468763855,1.0339528196905143,35.12574841300131,1092.305135873134,0
input_ped_14.mp4,597,36.78827715062017,6.065334051032982,1.023153562623034,48.87421376826522,0.0,0
input_ped_8.mp4,609,1111.3558239771487,33.33700382423635,1.931818031642618,54.7732683433586,2511.6230922480336,0
input_pmd_13.mp4,673,3.5540316730515045,1.885213959488817,1.047168302579946,1.5527022933336525,295.09180452746864,0
input_pmd_13.mp4,674,6.974389477868307,2.640906942296208,1.0046890301154006,0.6311541598589012,0.0,0
input_ped_9.mp4,678,10.687093451742289,3.26911202801958,1.2325300328046274,11.805213187450608,52.51807077406934,0
input_ped_9.mp4,679,35.18550814930292,5.931737363479853,1.0950459342171062,26.1539379742596,57.26955820909667,0
input_ped_11.mp4,687,15.376652229015146,3.921307464228627,1.019108100633329,22.696029944918603,175.97397923764598,0
input_ped_10.mp4,687,34.49014939727895,5.872831463381096,1.1020544548158715,22.865190418315805,2122.980850487252,0
input_ped_10.mp4,689,27.372934651603035,5.2319150080637815,1.4335304147091004,6.611418002331712,151.84192811325914,0
input_ped_10.mp4,690,24.56718154937265,4.956529183750727,1.2846737037466345,18.561307861792173,55.58409525948347,0
input_ped_10.mp4,691,17.26542599886645,4.155168588501128,1.092203245877951,26.40767040011021,776.4444403693228,0
input_ped_10.mp4,692,62.59632741366036,7.911784085379249,1.068134163527866,101.3096348214046,475.5325961795872,0
input_ped_10.mp4,693,71.7734861238814,8.471923401676941,1.2370557626163343,46.70924521331945,594.0717741121232,0
input_ped_10.mp4,694,19.86313384104986,4.456807584028041,1.0946880995734196,12.66813479621135,279.3093316120258,0
input_ped_12.mp4,747,69.58615680157949,8.341831741385072,1.0570009860743828,9.44453074553687,143.1500972381458,0
input_ped_12.mp4,748,8.704639670497611,2.950362633727863,1.0072814956285,10.825905711687124,78.57338187838563,0
input_pmd_14.mp4,788,14.34252848369277,3.7871530842696033,1.058274864039052,1.538427102319481,263.3519166846806,0
input_ped_13.mp4,797,711.9611315457607,26.68259978985857,1.1033706004077424,254.70604733032872,72.07001131060697,0
input_ped_13.mp4,798,466.48967466061094,21.598372037276583,1.3642638439457524,48.12661372839141,437.1542467973522,0
input_ped_13.mp4,799,35.058051721856714,5.920984016348694,1.1160344760845098,12.13244967941376,1433.4964693975548,0
input_ped_13.mp4,806,4377.597013268685,66.16341143916844,1.7735410541034042,396.8726490605002,79.75280254310933,1
